video_id,comment
9dpdepyMm-I,"思わず本音を吐き出してしまいましたが、
暖かいコメントがたくさんあって救われたよ！！！
ありがとん❤‍🔥

やってきたことが段々、実になってきてるので
あとは焦らず、出来ることを着実にやっていく事にします！

最後は、前向きになれたのも、みんなのお陰です！！！✨

正直、自分は反対派意見の人のコメントや、
強い口調に打ち負けちゃうような時もあって、
ずっと、負けないように・・・って気を張りすぎてたのかなと思います。

何も知らないのに、他人事だからと野次を飛ばす人の声を
打ち消してくれるくらいの、本当に暖かい大勢の味方がいる事を実感しました。

見守ってくれる人や、応援してくれるはあとん達を
これからもずっと、大切にしていきたい！

そして、未来で「推しててよかった...」と思ってもらえるような
恩返しができたら良いなと思ってます🌟

まだまだ、未熟な私ですが、
これからも赤井はあとを、どうぞ宜しくお願いします🙏"
9dpdepyMm-I,コメントするのは初めてですが、ずっと好きです！応援しています。
9dpdepyMm-I,"こんなはあちゃま初めて見たよ、
ちゃんと向き合ってるちゃまをいつまでも応援したい📣"
9dpdepyMm-I,本当にはあちゃまはすごく頑張ってると思う！よく折れずに頑張ってると思う！みんな応援してるよ！
9dpdepyMm-I,"泣いちゃうのはやっぱり悔しいからだし、自分も本当はやりたいことがたくさんあるってことなんだよねー。
勉強する、練習するための時間を取ることもきっとホロライブでは相談に乗ってくれているんじゃないかしら。
少しずつでも実になってきていることが実感できているのはとてもいい。
のびのびやってるときが一番魅力的だとは、私も見ていてそう思う。
今までのはあちゃまを大事に、これからのはあちゃまも大事にしてくれているのがとてもうれしい。
アクションゲームも、旅動画も、英語も、いろいろできちゃうから、手を広げすぎてわからなくなっちゃってる部分もあるのかなと思った。
ファン一人ひとりへの愛がこんなにも深いのはすごい。
こんなに長い期間、VTuberとして幅を広げるために頑張っていたんだってことを今日初めて知ったかも。
ありのままを出せるようになったのいいわね。
旅先に人気が出て、人が集まるっていうのはアイドルしてる！
聖地巡礼したファンが、はあちゃまに良かったよって報告して、ほかのファンの人がまたいいなーって思って同じとこに行ったりいいわね。
ライブツアー的な大学の学際とかに出張できるVTuberとかお金かかりそうだけど地域的な影響力あるのかも。
やりたいこと、頑張っていってほしい。"
9dpdepyMm-I,"大丈夫、貴女に掬われて居る人は、沢山居ます
笑顔を作れる人は、もの凄く素敵な方です
一緒に、楽しんで、悲しんで、怒ってくれる方々と共に、苦しんでも、自分の旅を彩って行って下さいね
素敵な時間を、素敵な方々と、歩んで下さいね"
9dpdepyMm-I,"「赤井はあと」も、はっちゃけた「はあちゃま」も、本音をぶち撒ける「赤井さん」も、自分の弱いところを見せてくれる「はあとさん」も、
全部まとめて好きだよ。"
9dpdepyMm-I,"大人の話は難しい！！
難しくないのは今後もはあちゃまの配信を自分は観ると言うことだけ！"
9dpdepyMm-I,"過去のはあちゃま、今のはあちゃまどちらもホロの中で唯一無二の魅力があると思ってる。どんなところにも行けるんじゃないかと思える行動力とかほんとすごいよ。
色々な事で夢半ばでVを辞めてく方々が多数いる中で黎明期から今も活動できてるのがまずすごい。いっぱいのすごいがあるはあちゃま自信持ってほしいな。
他人と切磋琢磨し、成果を出すのはもちろん大事だけどやっぱ自分が楽しめないと苦しくなっていくだけだから。今ははあちゃまがしたいことをいっぱいしてほしいな。
自分は早くに夢挫折してから、頑張ったり本気になることができなくなった人間だし、金があるわけでも、人望があるわけでもないから力になれるのは限りなく小さいけど、これからもはあちゃまの事応援するよ"
9dpdepyMm-I,"何があったのかと思って見にきたクチだけど、はあちゃまの心の叫び結構響くものあった。
歌つくろう！わためのMy songみたいなカッコいい曲！新しいはあちゃまを代表するような魂の曲！いろんな旅しながら知見広めて、それも歌にしよう！

成長コンテンツ始まったな！"
9dpdepyMm-I,応援する！！旅動画好き🫶
9dpdepyMm-I,とりあえず、ミオさんのこの前の占いの話を指針にしてみるとかどうでしょうか？
9dpdepyMm-I,頑張ってほしいんだけど、なんで泣いてるんだろう、やっぱホロライブの大手Vが人気すぎてホロユーザーにあまり見てもらえないからてこと？
9dpdepyMm-I,"最初は狂人だとか言われてたけどさ、こんなに努力家で、一つのことにアツくなれる人ってそうそういない。
やっぱ、はあちゃまはすごい(語彙力なさすぎ)。辛いことがあっても負けないで頑張れるはあちゃまを自分は尊敬する。
これからも成長を見届けたいって思った。だから、自分もできないけど、はあちゃまだけの道を極め続けてほしいって思ってる。(語彙力少なくてすみません)"
9dpdepyMm-I,"Since 2020 and until now, I have always loved Haachama. Even though I discovered her channel because of her hilarious and chaotic streams, I still see how hardworking she is, so hardworking that it will make me want to support her more, and it grows. For every stream or tweet, it leaves an impact that I can use in my own life journey. I love you, and I embrace who you are and who you will become. "
9dpdepyMm-I,"ぶちまけることって大事なことだと思うので全然いいと思います
なんならホロメンはぶちまけることが少なく感じるのでもっと言ってもらえた方が自分は見ていて安心します
気にしないでください"
9dpdepyMm-I,はあちゃまのほうがきついと思うけど。俺もなりたい理想と現実のギャップに打ちのめされてる最中だよ。一人じゃないから一緒に泣きはらそうよｗ！
9dpdepyMm-I,あったけぇはあとんが沢山!!
9dpdepyMm-I,"５年ぐらい前はあちゃまがオーストラリア時代に日本時間では深夜にやってたマイクラをたまたま見始めて
コメントを読んでもらえたりご飯を食べに行ったり何気ない日常あった話を聞くのが楽しみでした
はあとんやホロリスをよろこばせようと鼓舞し創意工夫されてるはあちゃまも
こうやって涙を見せて本音を語るはあちゃまも大好きです
お体にはくれぐれもお気をつけて頑張り過ぎぬように！応援しておりますよ"
9dpdepyMm-I,あかいはあと全員素敵‼️
9dpdepyMm-I,"大丈夫、みんなが、居るよ。
無理して伸ばす事せず、今まで通りコツコツ進めば良いと思います。"
9dpdepyMm-I,"頑張っているけど結果が思う様に出ない時とか、周りの人が結果を出してキラキラ輝いてる姿を見ると焦燥感に苛まれたりするけど、「こんな所で終われない」「悔しい」って思えるってことはまだまだ成長できる証拠だから無理せずはあちゃまのペースで諦めずに頑張って欲しいです
今でも充分はあちゃまに元気を貰っている人は沢山いると思います！私もその1人です♪
いつの日か、ここまでやって来て良かった！この景色をファンの皆んなと見たかった！と思える瞬間が来ることを願いつつ応援してます
時には休んだり、愚痴をこぼしたり、心も身体も大事にして下さいね😊"
9dpdepyMm-I,メンタルのバランスを保ちながら、進んで欲しい。その場所からは、自分自身が敵であり味方でもあり、最大の理解者だから。そして、外野の声は応援以外、総じて無視でいい。かなり孤独な世界ですよね。
9dpdepyMm-I,利益を出せるようにしないとね
