video_id,comment
3V41RF4iMaY,"もふこよは伸びる…のかもしれない？
コメントで感想や、こんなもふこよ動画見たいな〜！っていうリクエストあったら教えてね🫶
チャンネル登録もよろしくだ❣️"
3V41RF4iMaY,手だけ毛生えてないんだｧ
3V41RF4iMaY,"が可愛いです。

"
3V41RF4iMaY,ママぁ〜！この毛玉うちでも飼〜い〜た〜いぃ〜！ねぇ〜いいでしょ〜〜??
3V41RF4iMaY,ヤバイこよちゃんの喋り方可愛すぎる
3V41RF4iMaY,もしかして、こよは液体だった？
3V41RF4iMaY,横にも行けるコヨ？🎉
3V41RF4iMaY,トトロみたいなフォルムで超可愛い
3V41RF4iMaY,マ◯ターハンド&ク◯イジーハンド｢なんだこのカ◯ビィとはまた違ったモフモフした可愛いピンクの塊は..｣
3V41RF4iMaY,圧縮してたのかよ
3V41RF4iMaY,いやかわい((((
3V41RF4iMaY,ねばーるくん！？
3V41RF4iMaY,"Fluffy, fuzzy and LONG Koyori is too cute."
3V41RF4iMaY,cute
3V41RF4iMaY,コヨ足かわいいw
3V41RF4iMaY,Version Elastic Koyori it Come😱
3V41RF4iMaY,最初の手の位置完全にキンタ…
3V41RF4iMaY,もふこよちゃん逃げたくても逃げられないねぇ🥰
3V41RF4iMaY,可愛すぎるだろぉぉ
3V41RF4iMaY,コヨーテも液体！？....スライム！？
3V41RF4iMaY,ピンク色のバカ長い麩菓子思い出したw
3V41RF4iMaY,その長い体半分でいいので結婚させていただけませんか？
3V41RF4iMaY,もふこよのモーニングルーティーンが見てみたい
3V41RF4iMaY,やべえ、虜になっちまった、
3V41RF4iMaY,DO NOT FLOOF THE KOYO ❤
3V41RF4iMaY,Sooooooo cute!! 😍😍😍😍😍
3V41RF4iMaY,くっ、かわいい
3V41RF4iMaY,ござるさんに捕まっちゃうよ！！
3V41RF4iMaY,ヨシ寒い日には首に巻いてマフラーにしちゃおうかしら
3V41RF4iMaY,こよちゃん可愛すぎる！！！(^^)
3V41RF4iMaY,"『ながーーーーーーーーーーーーーーーーーーーーーーい、お付き合い
頭脳🧠銀行』"
3V41RF4iMaY,かわいいいい。これだけ伸びる柔らかさなら、猫みたいに色んな容器にぴったり収まりそう
3V41RF4iMaY,めちゃ可愛いけど中身はどうなってんだ中身は！
3V41RF4iMaY,かわいいこよ
3V41RF4iMaY,long coyote
3V41RF4iMaY,此れは...冬にマフラーとして使えるな(笑)
3V41RF4iMaY,我が家の猫がこんな感じ
3V41RF4iMaY,"めっちゃ伸びてるw
最後のかわいい"
3V41RF4iMaY,すっごい伸びて、びっくり
3V41RF4iMaY,L O N G   K O Y O T E
3V41RF4iMaY,なんだその足かわいいかよ
