video_id,comment
8HRDMUcOaY4,低音凄い
8HRDMUcOaY4,皆喜びます😂😂😂
8HRDMUcOaY4,俺だ ! 俺が喜ぶ !!
8HRDMUcOaY4,誰が喜ぶと聞かれたらここにいる皆だろ！
8HRDMUcOaY4,AO so cute!!
8HRDMUcOaY4,青くゆなら喜んでやりそうだけどね
8HRDMUcOaY4,性癖壊れる……！！！
8HRDMUcOaY4,"Mantap terdengar tenang kalem adem super cool, terima kasih banyak untuk cover song nya🙏"
8HRDMUcOaY4,"こんなんで誰が喜ぶかって?!
俺だーーーーー❣️愛してるー❤"
8HRDMUcOaY4,かっこいいよー💕
8HRDMUcOaY4,すき😊
8HRDMUcOaY4,｢こんなんで誰が喜ぶのさ｣👈私私私私私！！！！！
8HRDMUcOaY4,かっちょいい
8HRDMUcOaY4,明日楽しみすぎる
8HRDMUcOaY4,当方、男性です。乙女ごころがｷｭﾝってなりました。
8HRDMUcOaY4,これもはや囁きボイスでは？😮
8HRDMUcOaY4,cool... kawaii!
8HRDMUcOaY4,俺らが喜ぶ！低音本当にかっこいい！
8HRDMUcOaY4,むしろこういう女性が好みまであr(略
8HRDMUcOaY4,イヤホンの左右萌え萌ええぐい…
8HRDMUcOaY4,くゆかっこいい
8HRDMUcOaY4,エレンにあって、モエチャカッファイヤ青くんにない物は？
8HRDMUcOaY4,上のchoは誰が歌ってるの？教えて偉い人
8HRDMUcOaY4,これはみんな大歓喜
8HRDMUcOaY4,"青くんのイケボでモエチャッカファイヤのフルを早く聴きたい！
多分、死ぬから😇"
8HRDMUcOaY4,
8HRDMUcOaY4,どんなイケメンよりもイケメンでイケボ
8HRDMUcOaY4,相変わらずのイケボ！青くんの真面目顔、低音好き過ぎる！
8HRDMUcOaY4,ガチで凄い
8HRDMUcOaY4,イケボだぁ~~
8HRDMUcOaY4,WHOA THIS IS INCREDIBLE
8HRDMUcOaY4,"まーじでフル希望
俺が喜ぶ！😂"
8HRDMUcOaY4,"青くんにめちゃ合うな
あと萌え萌えASMR助かる"
8HRDMUcOaY4,"いつ復活するのかな？
待ってる！><"
8HRDMUcOaY4,ほんとに低音カッコよすぎて震えた
8HRDMUcOaY4,私の魂戻ってこい
8HRDMUcOaY4,青くんの低音ボイス最高すぎる💙
8HRDMUcOaY4,声めっちゃ好き
8HRDMUcOaY4,誰だ貴様は！？😂
8HRDMUcOaY4,カッコ良すぎてやばいいいい
8HRDMUcOaY4,顔が良い
8HRDMUcOaY4,かっけぇ
8HRDMUcOaY4,俺が喜んでる！
8HRDMUcOaY4,青くん　カッコ可愛い❤️
8HRDMUcOaY4,可愛い(°▽.°)
8HRDMUcOaY4,イケボ過ぎる
8HRDMUcOaY4,このパート好き
8HRDMUcOaY4,い、イケボすぎる
8HRDMUcOaY4,かっこいい
8HRDMUcOaY4,若干名救急車で搬送されました…🚑️💙
8HRDMUcOaY4,何と言うイケボなイケメン👍
8HRDMUcOaY4,左右から襲ってくるﾓｴﾓｴﾓｴ…めっっっちゃ良い～‥
8HRDMUcOaY4,かっこよすぎて†┏┛墓┗┓†
8HRDMUcOaY4,メイドイケボは、ﾀﾋぬ…🥹💞
8HRDMUcOaY4,
8HRDMUcOaY4,誰！？このイケボ！と思ったら青くゆだった…すき
8HRDMUcOaY4,高身長イケメンイケボ女子はわたしの癖に刺さりまくり
8HRDMUcOaY4,うひゃーすきー
8HRDMUcOaY4,あおくんのイケメンボイス良い！
8HRDMUcOaY4,Miss you Ao!
8HRDMUcOaY4,💙💙💙
8HRDMUcOaY4,イケメンすぎてやばい
8HRDMUcOaY4,復帰したんか めでたい
8HRDMUcOaY4,惚れt…
8HRDMUcOaY4,イケボはズルいて😂
8HRDMUcOaY4,読者が大変喜びますので時々でいいのでクール系イケメンもお出しになられてください🙇‍♀️
8HRDMUcOaY4,この声好きすぎる！
8HRDMUcOaY4,Full cover when ;-;
8HRDMUcOaY4,青くんかっこよすぎる...！
8HRDMUcOaY4,シックな感じでとてもいいです！！！！🎉🎉
8HRDMUcOaY4,青くゅ生存報告たすかる
8HRDMUcOaY4,「こんなんで誰が喜ぶのさ」のとこ好きすぎる……!!リスナーが喜ぶのさ……(´ཫ`* )
8HRDMUcOaY4,このビジュ好きすぎるって……………
8HRDMUcOaY4,えっえ!?
8HRDMUcOaY4,"こんなんで誰が喜ぶのさ？

俺俺俺俺‼️
Ahh～↑↑↑💥💥真夏🌞🌴🏄🎇🎆🌺のJamboree〜〜〜〜‼️"
8HRDMUcOaY4,これ青くんが歌うの待ってた！！！！ありがとう！！！！！！！
8HRDMUcOaY4,吐息交じりの低音ボイス最高です…！！青くんかっこいい！！
8HRDMUcOaY4,青くゅ向けの曲というか、まんまほんにんなのがすごいよね
8HRDMUcOaY4,🎉🎉🎉🎉🎉❤❤❤❤❤❤
8HRDMUcOaY4,あおくゆかっこいいーーー
8HRDMUcOaY4,かっこよ
8HRDMUcOaY4,え！これボイチェンなし？！才能の幅がえぐい😍
8HRDMUcOaY4,低音やば心地いい
8HRDMUcOaY4,イケボえぐ
8HRDMUcOaY4,いけめんすぎる
8HRDMUcOaY4,一瞬本当に男かと思った
8HRDMUcOaY4,青くゆカッコよすぎ🤦‍♀️
8HRDMUcOaY4,マジかっこよすぎて全俺が喜んだぜ
8HRDMUcOaY4,イケメンイケボ、でもメイド青さんめっっっちゃかわいい！！
8HRDMUcOaY4,"意外とメイド服似合ってる💙💙💙
新衣装は、メイド服でキマリでは？"
8HRDMUcOaY4,絶対合うと思ってた…イケボがすぎるぜイケメン
8HRDMUcOaY4,読者は大喜びですよぉぉぉ！！！
8HRDMUcOaY4,青くんの低音良すぎる
8HRDMUcOaY4,"メイド青くんいいな
仕事のご褒美に飴ちゃんあげたい"
8HRDMUcOaY4,読者が喜ぶのさ
8HRDMUcOaY4,想像より低音っっっ良っっっ
8HRDMUcOaY4,イケボすぎる
8HRDMUcOaY4,かっこいいよ青くん……！！
8HRDMUcOaY4,イケボ最高！青くんのモエチャッカファイアは需要の塊。
8HRDMUcOaY4,スカート姿　似合うからもっと見たい😊
8HRDMUcOaY4,おおおお！！！
8HRDMUcOaY4,好きすぎる…💙
8HRDMUcOaY4,読者とグロッサーが喜びますが？(*･ω･)
8HRDMUcOaY4,青くゆかっこいいね
8HRDMUcOaY4,ぬわぁぁああイケボ!!!!!!😳😳😳︎💕︎
8HRDMUcOaY4,やっぱ青くんの低音ボイス最高だよ！
8HRDMUcOaY4,めっちゃ喜んでます
8HRDMUcOaY4,イケボすぎ！
8HRDMUcOaY4,"後ろ姿見て「誰だ？」
顔見えたら「あら、ｶｯｺｶﾜ(・∀・)ｲｲ!!」"
8HRDMUcOaY4,えっ…イケボすぎない？カッコイイ😍
8HRDMUcOaY4,Ao is so awesome! Please more :D
8HRDMUcOaY4,Ао рулит 🥰
8HRDMUcOaY4,イケボ…🥲💙
8HRDMUcOaY4,こんなんはみんな喜ぶのさ
8HRDMUcOaY4,これは、是非ともlongバージョンが聞きたい！！
8HRDMUcOaY4,イケメンによるかっこいい低音「萌え萌え萌え萌え」に胸きゅん❤
8HRDMUcOaY4,"かっこよすぎる！
低音好きすぎる...!"
8HRDMUcOaY4,"曲との親和性が高すぎる､､､､､､､
是非メイド服の青くゆのグッズを出していただきたい"
8HRDMUcOaY4,息助かる
8HRDMUcOaY4,かっこいい(*ﾟ▽ﾟﾉﾉﾞ☆ﾊﾟﾁﾊﾟﾁ
8HRDMUcOaY4,こんなんで僕が喜ぶのさ💙
8HRDMUcOaY4,"まじかよ…この声域出るのか……

推します"
8HRDMUcOaY4,すげえ画面見なかったら声高めの男性に聞こえる....
8HRDMUcOaY4,"こんなんで誰が喜ぶのさ
↓ 読者"
8HRDMUcOaY4,これは誰が見てもイケメン
8HRDMUcOaY4,かっけぇ
8HRDMUcOaY4,いい声
8HRDMUcOaY4,あおちゃんの声、本当に最高だよ。いつも愛してる🩵
8HRDMUcOaY4,まじイケボすぎる…🤦
8HRDMUcOaY4,低音ボイス最高…
8HRDMUcOaY4,スクロールした瞬間国宝イケボ人間いて声出た
8HRDMUcOaY4,Perfection....
8HRDMUcOaY4,"サクラミラージュを聞いた後にここに来ると、
温度差で情緒のグッピーがﾀﾋにます
ご褒美…"
8HRDMUcOaY4,やっぱかわいいよりイケメn…
8HRDMUcOaY4,"さすがにこれはイケボ過ぎる・・・！！！
ん？俺らが喜ぶが？"
8HRDMUcOaY4,青くんのメイド服姿可愛すぎやろ！
8HRDMUcOaY4,いつものおふざけあおくゆとのギャップにやられるッ❤
8HRDMUcOaY4,"かわいすぎる…かっこよすぎる…一言で表すならなんと言えばいいのやら……
良き😊"
8HRDMUcOaY4,"みんな喜ぶから！
元気になったら是非とも美味しくなる魔法お願いします🙏😊"
8HRDMUcOaY4,だるそうな感じまじすき
8HRDMUcOaY4,やる気ねぇのウケる😂
8HRDMUcOaY4,イケメンイケメンイケメンイケメンイケメンイケメンイケメンイケメンイケメンイケメンイケメンイケメンイケメンイケメンイケメンイケメンイケメンイケメン
8HRDMUcOaY4,"おい信じられるか？こんなにカッコイイのに女の子だなんて…
ｻｲｺｳ!!!!!!!!!ﾔｯﾌｩｰ!!!!!!!!!"
8HRDMUcOaY4,ああ、大好き🥹🥹
8HRDMUcOaY4,久々に聞いたぜ青くんのイケボ…。
8HRDMUcOaY4,5秒後「いらっしゃいませ、僕の愛しのプリンセス✨️」(めっちゃ笑顔で)
8HRDMUcOaY4,わああぁぁあああぁぁあわたしがよろこびますぅぅぅう
8HRDMUcOaY4,ええ声…
8HRDMUcOaY4,フルバージョンが待ちきれない
8HRDMUcOaY4,青くんイケボ過ぎるー好きだなぁ
8HRDMUcOaY4,下まつげ可愛い イケ美人
8HRDMUcOaY4,イケメン過ぎる♥
8HRDMUcOaY4,えずいたわ
8HRDMUcOaY4,くゆのメイドぱねえ
8HRDMUcOaY4,👍
8HRDMUcOaY4,ありがとう 最高の日になりました
8HRDMUcOaY4,こんなんで読書が喜びます（ ✌️ ᐕ✌️）
8HRDMUcOaY4,私が、喜びます。ありがとうございます。
8HRDMUcOaY4,ヘッドホンで聞いてたけど「萌、萌、萌」でめっちゃゾクッてした
8HRDMUcOaY4,"イケボすぎるー！！！😭👏✨
青くんと同じ音程歌えるようになりたい！"
8HRDMUcOaY4,私はめっちゃ喜びます
8HRDMUcOaY4,とても喜びました
8HRDMUcOaY4,"低音最高すぎ🥺💞
イケメン青くんらぶです💞"
8HRDMUcOaY4,"Ao's deep lower vocal range, combined with the slight distortion effect, create a very unique mood in this cover song animation."
8HRDMUcOaY4,気怠げイケボイケメンすぎる……最高…
